lamda	 Trans	 TransPhase	 Ref	 RefPhase
702.000010 8.036626e-10 -131.042765 1.000000 -78.478662 
704.000010 8.087825e-10 -131.645719 1.000000 -78.975264 
706.000010 8.148254e-10 -132.245380 1.000000 -79.469176 
708.000010 8.217970e-10 -132.841794 1.000000 -79.960437 
710.000010 8.297062e-10 -133.435007 1.000000 -80.449091 
712.000010 8.385646e-10 -134.025064 1.000000 -80.935175 
714.000010 8.483871e-10 -134.612009 1.000000 -81.418731 
716.000010 8.591916e-10 -135.195886 1.000000 -81.899796 
718.000010 8.709991e-10 -135.776737 1.000000 -82.378408 
720.000010 8.838335e-10 -136.354605 1.000000 -82.854605 
722.000010 8.977221e-10 -136.929531 1.000000 -83.328422 
724.000010 9.126953e-10 -137.501555 1.000000 -83.799897 
726.000010 9.287869e-10 -138.070716 1.000000 -84.269063 
728.000010 9.460341e-10 -138.637055 1.000000 -84.735955 
730.000010 9.644775e-10 -139.200609 1.000000 -85.200608 
732.000010 9.841615e-10 -139.761416 1.000000 -85.663055 
734.000010 1.005134e-09 -140.319514 1.000000 -86.123328 
736.000010 1.027448e-09 -140.874940 1.000000 -86.581461 
738.000010 1.051159e-09 -141.427729 1.000000 -87.037484 
740.000010 1.076329e-09 -141.977916 1.000000 -87.491429 
742.000010 1.103021e-09 -142.525538 1.000000 -87.943328 
744.000010 1.131308e-09 -143.070629 1.000000 -88.393209 
746.000010 1.161264e-09 -143.613222 1.000000 -88.841104 
748.000010 1.192970e-09 -144.153352 1.000000 -89.287041 
750.000010 1.226512e-09 -144.691050 1.000000 -89.731050 
752.000010 1.261984e-09 -145.226350 1.000000 -90.173158 
754.000010 1.299485e-09 -145.759285 1.000000 -90.613396 
756.000010 1.339121e-09 -146.289885 1.000000 -91.051789 
758.000010 1.381004e-09 -146.818181 1.000000 -91.488366 
760.000010 1.425258e-09 -147.344206 1.000000 -91.923153 
762.000010 1.472010e-09 -147.867989 1.000000 -92.356178 
764.000010 1.521401e-09 -148.389561 1.000000 -92.787466 
766.000010 1.573577e-09 -148.908951 1.000000 -93.217044 
768.000010 1.628697e-09 -149.426188 1.000000 -93.644938 
770.000010 1.686930e-09 -149.941303 1.000000 -94.071172 
772.000010 1.748458e-09 -150.454322 1.000000 -94.495773 
774.000010 1.813472e-09 -150.965276 1.000000 -94.918764 
776.000010 1.882179e-09 -151.474191 1.000000 -95.340170 
778.000010 1.954800e-09 -151.981096 1.000000 -95.760016 
780.000010 2.031571e-09 -152.486018 1.000000 -96.178325 
782.000010 2.112744e-09 -152.988984 1.000000 -96.595122 
784.000010 2.198589e-09 -153.490021 1.000000 -97.010429 
786.000010 2.289394e-09 -153.989156 1.000000 -97.424270 
788.000010 2.385469e-09 -154.486416 1.000000 -97.836669 
790.000010 2.487144e-09 -154.981825 1.000000 -98.247647 
792.000010 2.594774e-09 -155.475410 1.000000 -98.657228 
794.000010 2.708736e-09 -155.967198 1.000000 -99.065434 
796.000010 2.829438e-09 -156.457212 1.000000 -99.472287 
798.000010 2.957315e-09 -156.945479 1.000000 -99.877809 
